5000
-1.17181,-1.33803271489453,-1.41247441256139,-1.19367923061656,-1.39821971547536
-1.20281,-1.33369993455148,-1.32651859297691,-1.32226345335368,-1.43711958373669
-1.17801,-1.35713209970968,-1.30376575239496,-1.49260085646877,-1.55608554281032
-1.81041,-1.56455815467754,-1.61798780831163,-1.56718502395884,-1.51803790697674
-1.90961,-1.63105143342518,-1.71021996458536,-1.67458997377409,-1.59526712245627
-1.92821,-1.68567407582224,-1.74521703663811,-1.66478059504728,-1.6106073629424
-1.62441,-1.57963706736093,-1.47631323838303,-1.72516325402777,-1.65790333795975
-1.31441,-1.43143373643225,-1.39950636557834,-1.72185230047159,-1.71717335877863
-1.68641,-1.57856422134988,-1.52974909283412,-1.62026358427782,-1.64327030534351
-1.58721,-1.56899383926494,-1.56786115313925,-1.6277814963315,-1.71384962526024
-1.79181,-1.62957107617802,-1.67281464045604,-1.63241048902207,-1.71323866065232
-1.72981,-1.66568655948283,-1.72668689410244,-1.79285881671924,-1.791136648161
-1.91581,-1.77269472585029,-1.84056711706706,-1.81213358676843,-1.80373241498959
-1.91581,-1.8218742018521,-1.86360938271289,-1.86789381093983,-1.85607315058987
-1.89721,-1.89745369847869,-1.92486342696446,-1.89558866405306,-1.88261784177654
-1.91581,-1.90260040038352,-1.97053069186787,-1.91097212082708,-1.89074539208883
-1.94061,-1.85370891379763,-1.86823831282113,-1.90299960211875,-1.88621909090909
-1.87861,-1.82758792004592,-1.80679134571955,-1.88074750978691,-1.89695829979181
-1.90961,-1.80078055365303,-1.77773031706318,-1.85321643339083,-1.87019417765441
-1.78561,-1.78390894935983,-1.77243940678876,-1.8943987736734,-1.88566621096461
-1.81661,-1.83971659987985,-1.76626924207595,-1.89604591784165,-1.8724939000694
-1.97781,-1.94703940585913,-1.92180799407637,-1.8442688080709,-1.82381895211659
-1.92821,-1.88453213329661,-1.83263951579014,-1.82554424604632,-1.79260167244969
-1.76701,-1.73909637084865,-1.66745562504129,-1.80680445642323,-1.76078418459403
-1.70501,-1.73851667538706,-1.71615757240315,-1.77354595529256,-1.68577106870229
-1.69881,-1.63891722570121,-1.58126972132457,-1.6579448061161,-1.58455316446912
-1.60581,-1.46488782690719,-1.38238492215866,-1.50302848804007,-1.47319195697432
-1.16561,-1.24606948265776,-1.17573281241732,-1.43625159243233,-1.45206204718945
-1.25861,-1.25588475916495,-1.18346822777871,-1.33312893167934,-1.327076759195
-1.23381,-1.19230081383674,-1.08308855624409,-1.23538659601538,-1.25480655829285
-1.23381,-1.17057296647592,-1.04905825182391,-1.18922647197622,-1.17952027619709
-1.01061,-1.08708125138577,-0.924699214218417,-1.25933386621727,-1.184823240805
-1.26481,-1.09626289013577,-0.941044512475586,-1.11853357934486,-1.07420861207495
-1.31441,-1.16546570553487,-1.13086954042754,-1.02339327210863,-1.00003033310201
-0.638611,-0.803587223156831,-0.709281731532264,-1.04516197086886,-1.10971125780708
-0.638611,-0.826171549041328,-0.829392207087415,-1.06947346665042,-1.1191252758501
-1.19661,-1.09511151523384,-1.08466304795614,-1.05304266715731,-1.06367176266482
-1.15321,-1.13915634568187,-1.20618754830216,-1.14257770778204,-1.17950752984039
-1.27101,-1.20427417143659,-1.26614687782451,-1.26701414511889,-1.25168949167245
-1.59961,-1.50595813549658,-1.58578605931816,-1.34642790767479,-1.24054152012491
-1.60581,-1.43908630645179,-1.49750451072416,-1.29404500109488,-1.23961004753643
-1.28961,-1.17909738898066,-1.20485397993892,-1.32440945701944,-1.2403717074948
-0.725411,-0.90241791412346,-0.83110384947323,-1.3946008461298,-1.30714954198473
-1.37641,-1.11514350330997,-1.13594514905152,-1.1519952014322,-1.08687561623872
-1.29581,-1.11738388452542,-1.12812243274806,-1.02826911084335,-1.05333286953505
-0.750211,-0.917520127072837,-0.804946736301914,-1.0756559680839,-1.11601897814018
-0.868011,-0.975659152588637,-0.927886466410429,-1.07294953788046,-1.03678939486468
-1.25861,-1.07888134317152,-1.0100304080959,-0.98832418370342,-0.901527697085358
-0.725411,-0.843266445862824,-0.745732507962386,-1.01875667895426,-1.00399954094379
-1.12841,-1.05576862209096,-1.07922195943404,-0.998573672290774,-0.84004836259542
-1.14701,-1.01434640246021,-0.988707016982281,-0.937848029738293,-0.74723350832755
-0.663411,-0.615709902287247,-0.550852864820026,-0.677465774170582,-0.742255430603747
-0.173612,-0.32293703107436,-0.179317928279994,-0.685793298800949,-0.757232646079112
-0.223212,-0.367393881136593,-0.287935026912012,-0.672812151009544,-0.744383055863983
-0.731611,-0.840275119453226,-0.828251969398914,-0.774566305722007,-0.733854714087439
-1.06641,-1.07441042979783,-1.08817563485761,-0.827120872554065,-0.78583404406662
-1.17181,-1.09937123696316,-1.12721313137382,-0.88650460889178,-0.849182797015961
-0.886611,-0.958107188762102,-0.939285178677576,-0.992172980020457,-0.970986078070784
-0.967211,-1.02365812161554,-1.03575834804126,-1.03230327163434,-0.981402584316447
-0.973411,-1.03798370638033,-1.02952212416557,-1.04177602005349,-1.01165597397641
-1.09121,-1.09176449188326,-1.16791054836222,-1.04289939731389,-0.995252562803609
-1.18421,-1.13764078921399,-1.22977226201173,-0.991623277620278,-0.944624209229702
-1.01681,-0.978410400066893,-1.06201367186894,-0.949063835537389,-0.912619674531575
-0.700611,-0.716272190616933,-0.762291145123572,-0.956801238710341,-0.893752873802915
-0.768811,-0.769094242452179,-0.796882946908353,-0.848140403002806,-0.791113193442054
-0.868011,-0.856226131859566,-0.877554700703946,-0.755890452950566,-0.693810787126995
-0.675811,-0.717900834565622,-0.827582070806719,-0.69063531153048,-0.659734600104095
-0.576611,-0.632062820945008,-0.611610237563028,-0.552460167066092,-0.588419734038862
-0.0620123,-0.413824477282477,-0.318308859273392,-0.642525182882428,-0.680257842470507
-0.421612,-0.559451039109633,-0.55090235954869,-0.620231754244786,-0.638417564365024
-0.861811,-0.843693771976198,-0.906639220780951,-0.718385115734938,-0.625086122657876
-1.04781,-0.912561054557467,-0.983981731665844,-0.697216085434826,-0.628203473455933
-0.812211,-0.839357419398037,-0.915181874760639,-0.755468077010109,-0.653511025156142
-0.725411,-0.726260603963574,-0.752485397540578,-0.700629409522743,-0.583936621547536
-0.508412,-0.527165705342404,-0.51886460570606,-0.557101586176608,-0.530629987508675
-0.396812,-0.419248060632767,-0.398980085503369,-0.407241927406735,-0.430724638445524
-0.241812,-0.321910727433081,-0.256824393504141,-0.317878865919434,-0.351645831714088
0.130187,-0.139921265370105,-0.0511200090348382,-0.357645089005182,-0.385864041637752
-0.285212,-0.396053981738934,-0.421663101417673,-0.302794677358874,-0.288155145038168
-0.458812,-0.532545857191827,-0.535488415620253,-0.290696066826286,-0.292253282095767
-0.359612,-0.462772511777301,-0.460347486271844,-0.362754633929174,-0.350327137057599
-0.489812,-0.521553691337027,-0.534582934868637,-0.357457611671667,-0.320850223213046
-0.452612,-0.467332012506418,-0.414136075316877,-0.377767311509829,-0.305950418285913
-0.142612,-0.258734755455152,-0.237880844731555,-0.371637157743644,-0.352353591776544
-0.421612,-0.377221937371613,-0.416338959974771,-0.257053807518641,-0.237862281922276
-0.192212,-0.248380990698238,-0.250560993166791,-0.224568685546247,-0.256627956800833
-0.0558123,-0.140920443612337,-0.0960624460151353,-0.199295468458395,-0.258295136710618
-0.142612,-0.254732549198333,-0.241876592488814,-0.218508471297265,-0.229590635669674
-0.192212,-0.317269267263479,-0.300677093501363,-0.257700500887668,-0.245611229701596
-0.390612,-0.416595290351636,-0.445677303030973,-0.26339779937337,-0.229721847328244
-0.508412,-0.426787036106993,-0.500148793174971,-0.213664650534325,-0.195320684247051
-0.192212,-0.258743580533308,-0.247835035808756,-0.241704396066743,-0.234327800416378
0.0371875,-0.131479692911493,-0.13940478055334,-0.258971545594468,-0.243399675572519
-0.161212,-0.143220121858157,-0.192127491293924,-0.204440011956965,-0.166433349236641
-0.155012,-0.0765015094467447,-0.0471941715415639,-0.20358808587375,-0.173661669500347
-0.347212,-0.24447091682792,-0.35698236130978,-0.140840849378557,-0.106591162005552
